,client_id,trans_date,small_group,amount_rur
5160,8465,581,1,14.425
5161,8465,581,11,87.835
5162,8465,583,11,9.272
5163,8465,584,15,10.395999999999999
5164,8465,584,1,4.744
5165,8465,585,34,40.756
5166,8465,585,15,61.111999999999995
5167,8465,585,18,47.181999999999995
5168,8465,585,11,9.919
5169,8465,586,34,106.52
5170,8465,586,18,56.419
5171,8465,586,11,11.600999999999999
5172,8465,587,1,155.175
5173,8465,588,1,373.07800000000003
5174,8465,589,18,20.916999999999998
5175,8465,589,11,43.46
5176,8465,590,15,16.776
5177,8465,590,18,48.726000000000006
5178,8465,590,1,49.284
5179,8465,590,11,24.272
5180,8465,591,3,21.564
5181,8465,591,1,6.685
5182,8465,591,11,28.291999999999998
5183,8465,592,15,65.252
5184,8465,592,1,2.285
5185,8465,592,11,3.0189999999999997
5186,8465,593,63,14.838
5187,8465,593,1,10.166
5188,8465,593,11,21.131999999999998
5189,8465,594,4,16.733
5190,8465,594,82,7.739
5191,8465,595,18,15.095
5192,8465,596,1,6.599
5193,8465,596,11,14.965
5194,8465,597,11,20.529
5195,8465,598,1,23.127
5196,8465,599,11,27.201999999999998
5197,8465,600,1,2.372
5198,8465,600,11,39.796
5199,8465,602,11,27.980999999999998
5200,8465,603,1,9.919
5201,8465,603,11,11.54
5202,8465,604,3,21.564
5203,8465,604,1,6.599
5204,8465,605,3,9.158999999999999
5205,8465,605,11,8.014
5206,8465,606,1,10.850999999999999
5207,8465,607,3,18.319000000000003
5208,8465,607,1,5.862
5209,8465,607,11,13.715
5210,8465,608,11,151.809
5211,8465,610,15,10.954
5212,8465,610,11,21.386
5213,8465,611,4,7.327000000000001
5214,8465,611,18,37.552
5215,8465,612,4,37.589
5216,8465,612,1,7.876
5217,8465,612,11,32.13
5218,8465,613,4,1.099
5219,8465,613,3,22.898000000000003
5220,8465,613,18,18.319000000000003
5221,8465,613,11,19.555
5222,8465,614,18,2.156
5223,8465,614,11,26.287
5224,8465,615,4,42.086000000000006
5225,8465,615,11,29.758000000000003
5226,8465,616,11,90.354
5227,8465,624,3,45.795
5228,8465,624,19,9.617
5229,8465,624,11,31.914
5230,8465,625,4,0.9159999999999999
5231,8465,625,82,7.739
5232,8465,625,3,43.126999999999995
5233,8465,625,1,4.128
5234,8465,625,11,30.225
5235,8465,625,10,80.142
5236,8465,626,4,3.7089999999999996
5237,8465,626,18,42.438
5238,8465,626,9,36.269
5239,8465,626,11,33.064
5240,8465,627,15,9.618
5241,8465,627,18,38.298
5242,8465,627,1,2.761
5243,8465,628,4,35.753
5244,8465,628,18,62.282
5245,8465,628,1,86.74700000000001
5246,8465,628,11,13.648
5247,8465,629,4,28.701
5248,8465,629,36,237.783
5249,8465,629,15,27.935
5250,8465,629,11,46.757
5251,8465,630,1,8.829
5252,8465,630,9,45.715
5253,8465,630,11,24.089000000000002
5254,8465,631,4,8.712
5255,8465,631,18,18.319000000000003
5256,8465,631,1,2.372
5257,8465,631,52,214.78
5258,8465,632,21,34.393
5259,8465,632,1,16.807000000000002
5260,8465,632,11,32.607
5261,8465,633,15,40.109
5262,8465,633,11,22.296999999999997
5263,8465,634,11,53.169
5264,8465,635,1,50.548
5265,8465,635,52,182.72299999999998
5266,8465,635,92,85.39299999999999
5267,8465,635,11,8.583
5268,8465,636,18,294.692
5269,8465,636,11,83.75399999999999
5270,8465,637,15,6.642
5271,8465,637,1,125.391
5272,8465,637,11,100.185
5273,8465,638,34,104.848
5274,8465,638,15,9.057
5275,8465,638,3,18.319000000000003
5276,8465,638,11,37.048
5277,8465,639,18,44.507
5278,8465,639,92,13.37
5279,8465,639,11,7.648
5280,8465,640,4,2.6310000000000002
5281,8465,640,1,10.394
5282,8465,640,11,9.359
5283,8465,640,10,37.952
5284,8465,641,15,38.513000000000005
5285,8465,641,1,2.803
5286,8465,641,11,13.648
5287,8465,642,4,28.206
5288,8465,642,15,24.363000000000003
5289,8465,642,92,51.235
5290,8465,642,11,26.485
5291,8465,643,4,21.564
5292,8465,643,11,11.448
5293,8465,644,15,4.626
5294,8465,644,11,13.844000000000001
5295,8465,645,11,13.648
5296,8465,647,1,5.038
5297,8465,649,11,12.722999999999999
5298,8465,650,4,14.184000000000001
5299,8465,650,15,66.78399999999999
5300,8465,650,1,1.6030000000000002
5301,8465,650,92,22.44
5302,8465,650,11,52.184
5303,8465,652,9,18.544
5304,8465,652,11,31.003
5305,8465,653,1,21.219
5306,8465,653,11,31.095
5307,8465,653,10,44.42100000000001
5308,8465,654,11,12.852
5309,8465,655,4,5.645
5310,8465,655,82,7.289
5311,8465,655,3,21.564
5312,8465,655,1,3.1910000000000003
5313,8465,655,11,21.676
5314,8465,656,1,3.6639999999999997
5315,8465,656,11,46.3
5316,8465,657,3,21.564
5317,8465,657,11,56.886
5318,8465,658,57,54.902
5319,8465,658,9,34.369
5320,8465,658,11,38.384
5321,8465,659,3,43.126999999999995
5322,8465,659,1,72.171
5323,8465,659,11,14.577
5324,8465,660,34,82.762
5325,8465,660,15,10.533
5326,8465,660,3,22.898000000000003
5327,8465,660,1,3.6639999999999997
5328,8465,661,18,6.468999999999999
5329,8465,661,1,2.84
5330,8465,661,11,29.996
5331,8465,663,1,266.841
5332,8465,663,11,14.562999999999999
5333,8465,670,15,35.623000000000005
5334,8465,670,55,2667.873
5335,8465,670,11,89.805
5336,8465,671,36,39.246
5337,8465,671,3,18.319000000000003
5338,8465,671,1,154.632
5339,8465,671,11,215.37900000000002
5340,8465,672,15,10.968
5341,8465,672,52,559.7959999999999
5342,8465,672,11,57.446000000000005
5343,8465,673,1,126.772
5344,8465,673,11,29.538
5345,8465,674,11,17.769000000000002
5346,8465,675,4,6.045
5347,8465,675,1,73.145
5348,8465,675,11,2.803
5349,8465,676,34,107.38799999999999
5350,8465,676,30,13.738
5351,8465,676,11,37.781
5352,8465,677,15,11.448
5353,8465,677,1,7.557
5354,8465,677,11,27.86
5355,8465,678,18,210.463
5356,8465,678,1,94.21
5357,8465,678,11,8.927999999999999
5358,8465,679,79,1373.858
5359,8465,679,15,68.693
5360,8465,679,3,21.564
5361,8465,679,26,34.501999999999995
5362,8465,679,92,93.156
5363,8465,679,11,54.34
5364,8465,680,1,35.477
5365,8465,680,11,40.799
5366,8465,681,1,5.129
5367,8465,681,30,12.937999999999999
5368,8465,681,11,28.988000000000003
5369,8465,682,1,7.556
5370,8465,682,30,12.937999999999999
5371,8465,682,11,36.591
5372,8465,683,4,11.084000000000001
5373,8465,683,1,9.815
5374,8465,683,11,31.598000000000003
5375,8465,684,1,6.468999999999999
5376,8465,684,11,28.033
5377,8465,685,82,7.739
5378,8465,685,3,9.158999999999999
5379,8465,685,1,5.45
5380,8465,685,11,8.669
5381,8465,687,1,12.869000000000002
5382,8465,687,30,13.738
5383,8465,687,11,35.71
5384,8465,688,11,29.5
5385,8465,689,1,26.305
5386,8465,694,109,15.799000000000001
5387,8465,694,1,5.999
5388,8465,694,11,13.648
5389,8465,695,1,7.331
5390,8465,695,11,33.165
5391,8465,696,11,22.256
5392,8465,697,11,18.547
5393,8465,699,4,20.442999999999998
5394,8465,699,15,13.24
5395,8465,699,3,18.319000000000003
5396,8465,699,18,286.61400000000003
5397,8465,699,1,84.37100000000001
5398,8465,699,92,137.065
5399,8465,700,109,32.056999999999995
5400,8465,700,79,4.579
5401,8465,700,1,159.993
5402,8465,700,11,59.645
5403,8465,701,4,4.808
5404,8465,701,21,21.524
5405,8465,701,18,40.666
5406,8465,701,1,5.305
5407,8465,701,11,35.857
5408,8465,702,18,69.608
5409,8465,704,1,22.98
5410,8465,704,30,16.82
5411,8465,704,11,31.461
5412,8465,705,15,6.901
5413,8465,705,18,56.583
5414,8465,705,11,12.852
5415,8465,706,11,179.518
5416,8465,706,10,91.86200000000001
5417,8465,707,3,22.898000000000003
5418,8465,707,1,368.041
5419,8465,707,11,16.945
5420,8465,708,4,1.419
5421,8465,708,1,5.607
5422,8465,708,30,13.585
5423,8465,708,11,32.423
5424,8465,709,4,3.6639999999999997
5425,8465,709,15,12.507
5426,8465,709,1,4.351
5427,8465,709,11,40.928000000000004
5428,8465,710,1,27.208000000000002
5429,8465,710,30,13.738
5430,8465,710,11,24.108
5431,8465,711,30,13.738
5432,8465,712,15,15.25
5433,8465,712,1,3.5269999999999997
5434,8465,712,30,13.738
5435,8465,712,11,39.155
5436,8465,713,11,16.715
5437,8465,715,82,7.739
5438,8465,715,3,4.313
5439,8465,715,1,8.648
5440,8465,715,30,13.738
5441,8465,715,11,15.845999999999998
5442,8465,716,11,17.128
5443,8465,717,4,23.63
5444,8465,717,1,22.668000000000003
5445,8465,717,30,12.937999999999999
5446,8465,718,3,27.476999999999997
5447,8465,718,11,15.095
5448,8465,719,11,26.881999999999998
5449,8465,720,34,115.711
5450,8465,720,15,9.488999999999999
5451,8465,721,15,11.083
5452,8465,721,65,22.898000000000003
5453,8465,721,9,76.432
5454,8465,721,11,93.266
5455,8465,722,15,17.448
5456,8465,722,30,15.095
5457,8465,722,11,32.777
5458,8465,723,4,27.818
5459,8465,723,11,16.029
5460,8465,724,9,137.534
5461,8465,724,11,34.896
5462,8465,725,15,3.6639999999999997
5463,8465,725,11,40.437
5464,8465,726,11,5.391
5465,8465,727,4,27.513
5466,8465,727,15,53.347
5467,8465,727,92,131.194
5468,8465,728,4,43.323
5469,8465,728,79,4.313
5470,8465,728,11,10.029
5471,8465,729,3,4.579
5472,44477,3,1,28.348000000000003
5473,44477,3,9,21.753
5474,44477,3,11,12.722999999999999
5475,44477,4,4,6.707000000000001
5476,44477,4,25,77.852
5477,44477,4,1,15.982999999999999
5478,44477,6,4,17.879
5479,44477,6,1,122.48200000000001
5480,44477,7,1,95.071
5481,44477,9,48,64.75399999999999
5482,44477,10,1,67.457
5483,44477,12,1,185.31900000000002
5484,44477,12,19,34.393
5485,44477,13,3,9.158999999999999
5486,44477,15,1,54.985
5487,44477,17,1,29.447
5488,44477,18,4,17.79
5489,44477,19,1,41.221000000000004
5490,44477,20,9,42.118
5491,44477,21,1,14.607999999999999
5492,44477,24,15,8.516
5493,44477,24,1,46.746
5494,44477,25,43,219.606
5495,44477,25,35,23.893
5496,44477,26,34,19.235
5497,44477,27,34,27.559
5498,44477,27,1,20.442999999999998
5499,44477,28,1,126.37200000000001
5500,44477,29,0,21.02
5501,44477,29,25,77.852
5502,44477,29,1,31.03
5503,44477,30,57,97.969
5504,44477,30,1,140.50799999999998
5505,44477,31,1,63.005
5506,44477,34,1,50.7
5507,44477,34,9,81.688
5508,44477,38,1,18.415
5509,44477,39,4,10.243
5510,44477,39,3,8.625
5511,44477,40,57,138.138
5512,44477,41,1,27.041
5513,44477,42,1,309.255
5514,44477,43,1,61.863
5515,44477,47,1,17.632
5516,44477,48,23,257.644
5517,44477,48,1,61.285
5518,44477,49,23,596.325
5519,44477,49,1,68.693
5520,44477,50,1,31.585
5521,44477,55,1,56.3
5522,44477,61,1,44.06
5523,44477,62,1,124.98700000000001
5524,44477,62,9,15.825999999999999
5525,44477,63,57,139.126
5526,44477,63,9,94.665
5527,44477,63,11,10.487
5528,44477,64,1,30.824
5529,44477,66,1,88.36
5530,44477,70,1,131.181
5531,44477,70,11,26.058000000000003
5532,44477,71,10,43.126999999999995
5533,44477,73,1,5.779
5534,44477,75,34,19.882
5535,44477,75,64,348.825
5536,44477,75,1,49.688
5537,44477,76,1,186.45
5538,44477,79,4,25.188000000000002
5539,44477,79,3,21.564
5540,44477,79,1,51.033
5541,44477,80,1,45.667
5542,44477,81,10,88.61399999999999
5543,44477,82,1,61.206
5544,44477,85,1,65.396
5545,44477,86,25,73.316
5546,44477,86,1,17.059
5547,44477,87,1,67.961
5548,44477,88,11,8.243
5549,44477,92,1,65.36
5550,44477,95,1,89.57700000000001
5551,44477,96,1,84.60700000000001
5552,44477,97,61,210.33700000000002
5553,44477,101,0,23.539
5554,44477,101,1,60.508
5555,44477,102,1,37.571
5556,44477,103,4,272.702
5557,44477,103,3,22.898000000000003
5558,44477,104,3,6.869
5559,44477,104,1,98.117
5560,44477,106,4,89.346
5561,44477,106,36,60.163000000000004
5562,44477,106,35,145.642
5563,44477,107,1,33.133
5564,44477,109,1,42.308
5565,44477,110,36,194.497
5566,44477,110,23,203.423
5567,44477,110,24,264.58799999999997
5568,44477,110,1,19.371
5569,44477,112,57,187.91099999999997
5570,44477,112,24,458.834
5571,44477,112,1,100.65799999999999
5572,44477,113,1,95.021
5573,44477,114,1,30.774
5574,44477,115,25,73.316
5575,44477,115,64,331.651
5576,44477,115,1,70.125
5577,44477,119,1,20.477
5578,44477,121,1,19.579
5579,44477,122,1,63.031000000000006
5580,44477,123,1,30.134
5581,44477,133,3,9.158999999999999
5582,44477,135,1,36.453
5583,44477,136,1,92.336
5584,44477,137,69,87.54899999999999
5585,44477,137,1,31.506999999999998
5586,44477,138,1,28.054000000000002
5587,44477,139,1,39.246
5588,44477,141,3,12.937999999999999
5589,44477,141,1,79.18
5590,44477,143,1,89.18799999999999
5591,44477,144,1,27.343000000000004
5592,44477,147,1,50.64
5593,44477,148,1,70.14699999999999
5594,44477,149,1,140.134
5595,44477,150,9,167.954
5596,44477,151,57,390.944
5597,44477,151,11,7.648
5598,44477,152,3,13.738
5599,44477,154,11,29.541999999999998
5600,44477,155,48,28.76
5601,44477,155,1,80.649
5602,44477,157,0,21.219
5603,44477,157,1,73.249
5604,44477,160,1,36.598
5605,44477,160,9,53.867
5606,44477,163,1,85.01899999999999
5607,44477,164,1,109.68
5608,44477,166,4,62.018
5609,44477,166,1,33.019
5610,44477,168,1,213.65400000000002
5611,44477,171,25,73.316
5612,44477,172,1,44.147
5613,44477,176,24,194.63
5614,44477,177,1,53.19
5615,44477,178,4,81.955
5616,44477,178,1,62.406000000000006
5617,44477,179,9,49.711000000000006
5618,44477,181,4,46.763000000000005
5619,44477,181,1,24.436
5620,44477,185,1,101.848
5621,44477,185,19,22.254
5622,44477,187,1,100.61200000000001
5623,44477,191,1,42.852
5624,44477,192,4,24.298000000000002
5625,44477,192,1,34.717
5626,44477,194,1,39.031
5627,44477,195,57,165.72299999999998
5628,44477,195,24,270.97
5629,44477,195,1,32.044000000000004
5630,44477,196,4,54.13
5631,44477,197,1,21.434
5632,44477,198,1,70.342
5633,44477,199,1,57.23
5634,44477,200,1,39.289
5635,44477,201,64,176.53099999999998
5636,44477,201,1,141.502
5637,44477,202,1,62.836999999999996
5638,44477,203,15,59.728
5639,44477,203,1,72.11
5640,44477,204,1,40.483000000000004
5641,44477,205,1,32.607
5642,44477,206,1,36.316
5643,44477,207,1,50.071000000000005
5644,44477,209,9,109.962
5645,44477,211,57,183.87
5646,44477,211,1,36.782
5647,44477,213,25,73.316
5648,44477,213,1,71.505
5649,44477,214,57,35.445
5650,44477,214,1,15.524000000000001
5651,44477,215,1,41.316
5652,44477,218,15,10.739
5653,44477,218,1,57.511
5654,44477,221,1,14.884
5655,44477,222,4,21.066
5656,44477,223,1,59.269
5657,44477,225,1,14.884
5658,44477,226,1,126.76
5659,44477,228,4,36.453
5660,44477,228,1,138.16
5661,44477,229,0,12.594000000000001
5662,44477,229,1,26.823
5663,44477,232,4,50.845
5664,44477,232,1,24.409000000000002
5665,44477,233,34,9.704
5666,44477,233,46,63.198
5667,44477,233,1,117.178
5668,44477,234,1,31.401999999999997
5669,44477,234,9,51.911
5670,44477,235,1,121.946
5671,44477,235,9,26.64
5672,44477,238,1,16.859
5673,44477,238,9,18.754
5674,44477,239,25,77.852
5675,44477,239,1,183.56799999999998
5676,44477,239,10,23.289
5677,44477,240,4,20.916999999999998
5678,44477,241,1,19.408
5679,44477,242,10,26.178
5680,44477,243,1,10.307
5681,44477,244,1,43.063
5682,44477,245,1,23.331999999999997
5683,44477,246,1,45.918
5684,44477,247,69,181.265
5685,44477,247,1,14.884
5686,44477,249,1,22.076999999999998
5687,44477,250,1,35.71
5688,44477,251,1,34.438
5689,44477,254,15,45.525
5690,44477,256,36,137.889
5691,44477,256,1,24.583000000000002
5692,44477,257,4,20.27
5693,44477,257,1,17.31
5694,44477,259,1,29.08
5695,44477,260,1,80.315
5696,44477,262,1,43.516000000000005
5697,44477,263,4,32.841
5698,44477,263,1,142.275
5699,44477,264,1,33.334
5700,44477,268,1,32.583
5701,44477,269,1,17.294
5702,44477,270,1,20.517
5703,44477,271,1,38.193000000000005
5704,44477,272,80,243.671
5705,44477,272,1,51.67100000000001
5706,44477,273,1,42.308
5707,44477,276,1,31.828000000000003
5708,44477,277,1,15.708
5709,44477,279,1,109.77600000000001
5710,44477,281,1,13.738
5711,44477,283,1,33.693000000000005
5712,44477,283,19,107.48200000000001
5713,44477,285,57,197.481
5714,44477,287,1,27.688000000000002
5715,44477,288,1,40.426
5716,44477,288,10,160.283
5717,44477,290,4,48.799
5718,44477,290,25,77.852
5719,44477,290,1,178.437
5720,44477,292,1,64.649
5721,44477,293,9,40.899
5722,44477,295,3,21.564
5723,44477,295,35,6.857
5724,44477,295,1,209.71900000000002
5725,44477,296,4,32.919000000000004
5726,44477,296,1,79.122
5727,44477,296,10,132.746
5728,44477,297,1,33.202
5729,44477,298,15,65.83
5730,44477,299,34,9.704
5731,44477,299,1,44.879
5732,44477,303,1,54.453
5733,44477,305,1,29.456
5734,44477,306,1,27.32
5735,44477,307,43,139.30200000000002
5736,44477,307,1,50.787
5737,44477,307,11,15.845999999999998
5738,44477,308,80,106.741
5739,44477,308,4,16.238
5740,44477,308,43,192.34900000000002
5741,44477,308,1,68.314
5742,44477,308,19,72.454
5743,44477,308,11,6.412000000000001
5744,44477,310,1,49.941
5745,44477,311,4,50.152
5746,44477,311,46,59.946999999999996
5747,44477,314,3,12.937999999999999
5748,44477,314,1,57.519
5749,44477,314,19,47.656000000000006
5750,44477,316,4,5.976
5751,44477,316,25,77.852
5752,44477,316,1,20.292
5753,44477,316,9,102.49
5754,44477,316,11,6.5489999999999995
5755,44477,319,1,21.693
5756,44477,320,34,13.280999999999999
5757,44477,320,1,118.29899999999999
5758,44477,322,24,150.904
5759,44477,322,69,664.0319999999999
5760,44477,322,11,14.655
5761,44477,323,1,30.519000000000002
5762,44477,326,4,50.162
5763,44477,327,1,53.305
5764,44477,329,4,15.009
5765,44477,329,1,47.536
5766,44477,331,4,37.248000000000005
5767,44477,331,64,230.345
5768,44477,331,1,64.907
5769,44477,334,1,97.432
5770,44477,337,4,34.961999999999996
5771,44477,338,34,20.425
5772,44477,339,25,73.316
5773,44477,339,35,30.293000000000003
5774,44477,340,1,84.346
5775,44477,343,1,57.519
5776,44477,344,1,69.243
5777,44477,345,1,14.884
5778,44477,348,1,55.367
5779,44477,349,4,9.083
5780,44477,350,61,284.685
5781,44477,350,57,337.44800000000004
5782,44477,350,1,84.037
5783,44477,350,9,44.65
5784,44477,351,1,42.406000000000006
5785,44477,353,8,150.86
5786,44477,355,34,20.333
5787,44477,355,1,72.67699999999999
5788,44477,356,19,153.276
5789,44477,357,1,240.975
5790,44477,358,4,53.78
5791,44477,358,1,33.339
5792,44477,359,15,36.228
5793,44477,359,1,79.501
5794,44477,360,21,43.126999999999995
5795,44477,360,46,267.39099999999996
5796,44477,360,3,43.126999999999995
5797,44477,362,0,74.097
5798,44477,362,1,247.94099999999997
5799,44477,363,1,159.27200000000002
5800,44477,366,1,12.075999999999999
5801,44477,367,57,323.565
5802,44477,367,67,41.445
5803,44477,367,1,22.258000000000003
5804,44477,367,11,7.461
5805,44477,368,4,86.12100000000001
5806,44477,368,1,77.37100000000001
5807,44477,369,0,13.024000000000001
5808,44477,369,57,115.90799999999999
5809,44477,369,23,603.139
5810,44477,369,1,73.78399999999999
5811,44477,369,11,9.488999999999999
5812,44477,370,1,204.173
5813,44477,370,9,41.163000000000004
5814,44477,371,57,59.626000000000005
5815,44477,371,25,76.12
5816,44477,371,1,105.68
5817,44477,371,11,29.197
5818,44477,372,31,157.415
5819,44477,372,11,61.543
5820,44477,374,15,13.413
5821,44477,374,35,22.474
5822,44477,374,1,48.605
5823,44477,376,1,32.972
5824,44477,377,1,183.03
5825,44477,379,15,16.668
5826,44477,379,18,14.196
5827,44477,379,1,18.742
5828,44477,381,18,5.495
5829,44477,382,23,250.528
5830,44477,382,1,43.08
5831,44477,383,1,31.136
5832,44477,384,1,69.896
5833,44477,385,1,68.05199999999999
5834,44477,386,61,73.533
5835,44477,386,25,83.119
5836,44477,386,1,29.125
5837,44477,387,1,61.629
5838,44477,388,18,8.41
5839,44477,389,1,24.842
5840,44477,390,34,20.837
5841,44477,390,4,98.91799999999999
5842,44477,390,21,18.976
5843,44477,390,35,13.856
5844,44477,392,1,22.125
5845,44477,394,4,37.82
5846,44477,395,1,36.361
5847,44477,396,0,70.686
5848,44477,396,1,107.441
5849,44477,396,11,141.049
5850,44477,398,1,161.671
5851,44477,399,4,15.955
5852,44477,399,1,29.746
5853,44477,401,4,43.597
5854,44477,401,15,9.747
5855,44477,401,23,205.62099999999998
5856,44477,401,1,44.795
5857,44477,402,34,16.949
5858,44477,404,3,12.937999999999999
5859,44477,404,1,28.256
5860,44477,406,34,21.295
5861,44477,406,110,50.375
5862,44477,406,11,38.926
5863,44477,407,28,95.25399999999999
5864,44477,407,1,219.332
5865,44477,409,1,17.494
5866,44477,410,10,61.327
5867,44477,411,4,32.56
5868,44477,411,1,28.248
5869,44477,412,34,17.677
5870,44477,413,0,19.096
5871,44477,413,1,27.429000000000002
5872,44477,414,4,10.006
5873,44477,414,35,27.131999999999998
5874,44477,414,69,129.857
5875,44477,415,25,80.828
5876,44477,416,1,30.276
5877,44477,418,1,479.577
5878,44477,419,1,95.102
5879,44477,420,1,40.324
5880,44477,421,35,27.559
5881,44477,422,4,29.230999999999998
5882,44477,422,1,24.195
5883,44477,423,35,29.461
5884,44477,424,1,23.936
5885,44477,425,34,38.742
5886,44477,425,3,12.937999999999999
5887,44477,425,1,14.152999999999999
5888,44477,426,24,499.63300000000004
5889,44477,426,69,412.158
5890,44477,426,1,52.917
5891,44477,426,11,25.359
5892,44477,427,18,18.089000000000002
5893,44477,427,1,71.047
5894,44477,428,1,64.235
5895,44477,429,46,269.547
5896,44477,431,1,38.407
5897,44477,431,9,39.288000000000004
5898,44477,432,34,18.674
5899,44477,432,1,38.556999999999995
5900,44477,434,1,77.047
5901,44477,435,1,119.227
5902,44477,436,1,29.309
5903,44477,437,35,29.771
5904,44477,437,69,343.648
5905,44477,437,1,14.015999999999998
5906,44477,437,10,56.466
5907,44477,438,4,183.213
5908,44477,438,15,47.978
5909,44477,438,1,47.519
5910,44477,439,1,42.361000000000004
5911,44477,440,61,112.24
5912,44477,440,24,182.90599999999998
5913,44477,440,1,74.783
5914,44477,440,11,19.278
5915,44477,441,11,33.294000000000004
5916,44477,442,24,148.531
5917,44477,442,1,59.79600000000001
5918,44477,442,11,27.798000000000002
5919,44477,442,10,56.669
5920,44477,444,1,147.907
5921,44477,445,4,157.006
5922,44477,446,34,20.658
5923,44477,446,25,76.12
5924,44477,446,10,61.412
5925,44477,447,0,21.103
5926,44477,447,57,272.482
5927,44477,447,1,48.082
5928,44477,447,11,15.25
5929,44477,448,1,235.808
5930,44477,449,1,29.904
5931,44477,450,35,33.756
5932,44477,452,1,77.44
5933,44477,453,1,44.077
5934,44477,454,1,35.188
5935,44477,454,9,17.035
5936,44477,454,11,24.151
5937,44477,456,1,83.78399999999999
5938,44477,457,1,20.425
5939,44477,458,1,49.338
5940,44477,458,9,12.937999999999999
5941,44477,459,1,29.326999999999998
5942,44477,461,1,136.746
5943,44477,462,11,27.343000000000004
5944,44477,463,4,2.565
5945,44477,463,1,50.071000000000005
5946,44477,464,15,66.06
5947,44477,465,35,71.922
5948,44477,465,1,43.597
5949,44477,466,1,140.56799999999998
5950,44477,467,57,322.814
5951,44477,467,1,30.451999999999998
5952,44477,467,11,27.601
5953,44477,469,4,56.556999999999995
5954,44477,469,1,25.737
5955,44477,470,61,398.19
5956,44477,470,46,484.972
5957,44477,470,1,88.80799999999999
5958,44477,470,8,22.851999999999997
5959,44477,472,1,20.485
5960,44477,473,1,27.601
5961,44477,474,25,80.828
5962,44477,474,35,20.611
5963,44477,474,1,17.768
5964,44477,475,1,273.221
5965,44477,476,1,118.257
5966,44477,477,4,30.454
5967,44477,477,1,33.476
5968,44477,478,43,529.606
5969,44477,479,61,249.493
5970,44477,481,4,2.415
5971,44477,481,0,50.696000000000005
5972,44477,481,1,114.652
5973,44477,492,1,72.488
5974,44477,494,4,13.068
5975,44477,495,1,37.952
5976,44477,496,1,151.335
5977,44477,498,3,12.937999999999999
5978,44477,498,1,32.518
5979,44477,501,1,68.78399999999999
5980,44477,504,24,101.22
5981,44477,504,11,6.32
5982,44477,505,1,44.17
5983,44477,505,11,47.57
5984,44477,506,25,76.12
5985,44477,507,1,27.273000000000003
5986,44477,508,3,1.294
5987,44477,508,1,119.31299999999999
5988,44477,509,1,60.42100000000001
5989,44477,510,111,60.163000000000004
5990,44477,510,1,41.618
5991,44477,511,1,154.315
5992,44477,512,1,40.845
5993,44477,515,1,111.10700000000001
5994,44477,516,1,33.659
5995,44477,517,1,65.665
5996,44477,518,1,29.176
5997,44477,519,1,123.57
5998,44477,520,24,482.64099999999996
5999,44477,520,1,22.348000000000003
6000,44477,521,1,28.83
6001,44477,530,1,36.96
6002,44477,532,1,23.46
6003,44477,533,1,49.861999999999995
6004,44477,534,1,76.181
6005,44477,535,0,19.873
6006,44477,535,25,80.828
6007,44477,535,1,66.234
6008,44477,536,21,265.612
6009,44477,536,1,48.268
6010,44477,537,1,52.64
6011,44477,538,1,102.68799999999999
6012,44477,540,1,27.569000000000003
6013,44477,541,4,6.388
6014,44477,541,23,164.81799999999998
6015,44477,541,1,77.456
6016,44477,542,1,129.985
6017,44477,543,1,20.333
6018,44477,544,1,29.068
6019,44477,545,34,18.544
6020,44477,545,1,52.004
6021,44477,545,9,10.72
6022,44477,546,9,32.24
6023,44477,547,34,21.432
6024,44477,547,4,17.165
6025,44477,547,1,18.847
6026,44477,548,67,7.327000000000001
6027,44477,549,35,123.897
6028,44477,550,4,4.744
6029,44477,551,1,23.701
6030,44477,553,57,127.571
6031,44477,553,62,272.116
6032,44477,556,24,155.612
6033,44477,557,4,12.012
6034,44477,557,1,45.016999999999996
6035,44477,558,6,207.636
6036,44477,572,6,214.706
6037,44477,576,4,24.930999999999997
6038,44477,576,1,143.175
6039,44477,576,9,20.76
6040,44477,577,2,7.099
6041,44477,577,1,62.371
6042,44477,578,1,44.184
6043,44477,579,1,131.708
6044,44477,580,1,68.917
6045,44477,582,1,124.853
6046,44477,583,1,64.583
6047,44477,584,1,35.567
6048,44477,586,2,37.996
6049,44477,587,1,112.824
6050,44477,588,1,34.069
6051,44477,589,25,76.12
6052,44477,589,24,275.715
6053,44477,589,1,46.202
6054,44477,590,1,121.72
6055,44477,591,1,1.208
6056,44477,591,11,47.611999999999995
6057,44477,592,1,19.994
6058,44477,593,1,9.155
6059,44477,595,18,41.215
6060,44477,595,1,54.035
6061,44477,596,1,154.944
6062,44477,596,9,57.144
6063,44477,597,1,16.889
6064,44477,598,1,78.081
6065,44477,599,3,64.691
6066,44477,599,1,54.858000000000004
6067,44477,600,35,80.618
6068,44477,601,61,24.065
6069,44477,601,1,32.255
6070,44477,603,1,35.922
6071,44477,604,1,26.049
6072,44477,605,1,59.867
6073,44477,609,1,41.445
6074,44477,610,4,5.129
6075,44477,610,1,15.434000000000001
6076,44477,611,1,60.957
6077,44477,612,25,237.678
6078,44477,612,1,99.24600000000001
6079,44477,613,1,18.639
6080,44477,614,24,241.213
6081,44477,614,1,61.262
6082,44477,617,35,33.419000000000004
6083,44477,617,1,14.534
6084,44477,618,1,48.268
6085,44477,619,1,27.989
6086,44477,621,1,19.463
6087,44477,622,10,52.665
6088,44477,623,57,141.553
